ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,fuel_system,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,car_name,price,type_of_engine,engine_capacity,normalised_mileage,normalised_engine_capacity,normalised_num_of_doors,normalised_seating_capacity,normalised_fuel_consumption,normalised_price
4904139,domestic assembly,used car,sedan,120000,silver,cream,4,5,electronic fuel injector,automatic,fwd - front-wheel drive,6.0,toyota,vios,2010.0,Toyota Vios 1.5G 2010,12550.63523,petrol,1.5,0.61,0.29,0.33,0.21,0.38,0.31
4904148,domestic assembly,used car,suv,10000,grey,grey,5,5, td,automatic,awd - 4-wheel drive (awd),8.0,mercedes benz,glk class,2009.0,Mercedes Benz GLK Class GLK280 4Matic 2009,14372.50164,petrol,3.0,0.05,0.92,0.67,0.21,0.62,0.35
4904159,domestic assembly,used car,hatchback,30000,red,colorful,5,5,gasoline,automatic,fwd - front-wheel drive,5.0,hyundai,i10,2019.0,Hyundai i10 Grand 1.2 AT 2019 car,12955.49443,petrol,1.25,0.15,0.19,0.67,0.21,0.25,0.32
4904169,domestic assembly,used car,sedan,73000,silver,silver,4,5,,automatic,fwd - front-wheel drive,7.0,hyundai,avante,2014.0,Hyundai Avante 1.6 AT 2014,13765.21284,petrol,1.6,0.37,0.33,0.33,0.21,0.5,0.34
4904173,domestic assembly,used car,sedan,59000,white,black,4,5,crazy fuel injection,manual,fwd - front-wheel drive,7.0,kia,k3,2014.0,Kia K3 1.6 MT 2014,14089.1002,petrol,1.6,0.3,0.33,0.33,0.21,0.5,0.35
4904198,domestic assembly,used car,hatchback,150000,take note,colorful,5,5,,manual,fwd - front-wheel drive,6.0,kia,morning,2010.0,Kia Morning EX 1.1 MT 2010,6275.317617,petrol,1.1,0.76,0.12,0.67,0.21,0.38,0.15
4904209,domestic assembly,used car,suv,76000,white,black,5,5,,automatic,fwd - front-wheel drive,6.0,ford,ecosport,2015.0,Ford EcoSport Titanium 1.5L AT 2015,14574.93124,petrol,1.5,0.38,0.29,0.67,0.21,0.38,0.36
4904245,imported,new car,suv,0,black,brown,5,5,,automatic,fwd - front-wheel drive,7.0,toyota,corolla cross,2022.0,Toyota Corolla Cross 1.8V 2022,34615.46169,petrol,1.8,0.0,0.42,0.67,0.21,0.5,0.85
4904260,domestic assembly,used car,suv,40000,white,cream,5,7,,automatic,fwd - front-wheel drive,8.0,mitsubishi,outlander,2018.0,Mitsubishi Outlander 2.0 CVT Premium 2018,26963.62279,petrol,2.0,0.2,0.5,0.67,0.36,0.62,0.67
4904261,domestic assembly,used car,suv,59000,take note,black,5,5,,automatic,fwd - front-wheel drive,7.0,ford,ecosport,2016.0,Ford EcoSport Titanium 1.5L AT 2016,15506.1074,petrol,1.5,0.3,0.29,0.67,0.21,0.5,0.38
4904280,domestic assembly,used car,sedan,72000,black,cream,4,5,fuel injection,manual,fwd - front-wheel drive,6.0,toyota,vios,2008.0,Toyota Vios 1.5E 2008,6680.17682,petrol,1.5,0.36,0.29,0.33,0.21,0.38,0.16
4904283,imported,used car,sedan,0,black,black,4,5,,automatic,rfd - rear-wheel drive,7.0,bmw,3 series,2016.0,BMW 3 Series 320i 2016,29149.86248,petrol,2.0,0.0,0.5,0.33,0.21,0.5,0.72
4904303,domestic assembly,used car,crossover,0,green,colorful,5,8,naturally aspirated,manual,rfd - rear-wheel drive,7.0,toyota,innova,2011.0,Toyota Innova G 2011 car,14574.93124,petrol,2.0,0.0,0.5,0.67,0.43,0.5,0.36
4904319,domestic assembly,used car,suv,100000,black,brown,5,7,,manual,rfd - rear-wheel drive,7.0,mitsubishi,pajero sport,2016.0,Mitsubishi Pajero Sport D 4x2 MT 2016,20040.53045,diesel,2.5,0.5,0.71,0.67,0.36,0.5,0.49
4904344,domestic assembly,used car,sedan,73000,white,black,4,5,,automatic,fwd - front-wheel drive,6.0,hyundai,accent,2018.0,Hyundai Accent 1.4 AT 2018,17611.37525,petrol,1.4,0.37,0.25,0.33,0.21,0.38,0.43
4904374,imported,used car,hatchback,100000,silver,black,5,5,,automatic,fwd - front-wheel drive,6.0,kia,morning,2010.0,Kia Morning SLX 1.0 AT 2010 car,9109.332027,petrol,1.0,0.5,0.08,0.67,0.21,0.38,0.22
4904393,domestic assembly,used car,sedan,40000,white,black,4,5, gasoline,automatic,fwd - front-wheel drive,6.0,mazda,3,2020.0,Mazda 3 1.5L Luxury 2020,23886.69287,petrol,1.5,0.2,0.29,0.33,0.21,0.38,0.59
4904407,imported,used car,sedan,10000,black,black,4,5,,automatic,fwd - front-wheel drive,5.0,toyota,camry,2022.0,Toyota Camry 2.5HV 2022,40485.92011,hybrid,2.5,0.05,0.71,0.33,0.21,0.25,1.0
4904411,domestic assembly,used car,sedan,50000,grey,black,4,5,betphun,automatic,fwd - front-wheel drive,7.0,toyota,camry,2016.0,Toyota Camry 2.5Q 2016,28340.14408,petrol,2.5,0.25,0.71,0.33,0.21,0.5,0.7
4904416,domestic assembly,used car,crossover,17668,white,black,5,5,electronic spraying,automatic,fwd - front-wheel drive,6.0,hyundai,kona,2019.0,Hyundai Kona 2.0 ATH 2019,23279.40407,petrol,2.0,0.09,0.5,0.67,0.21,0.38,0.57
4904419,domestic assembly,used car,crossover,70000,silver,orange,5,8,electronic fuel injection,manual,rfd - rear-wheel drive,8.0,toyota,innova,2017.0,Toyota Innova 2.0E 2017 car,20081.01637,petrol,2.0,0.35,0.5,0.67,0.43,0.62,0.5
4904433,domestic assembly,used car,suv,56000,green,cream,5,7,2.2l,automatic,fwd - front-wheel drive,7.0,kia,sorento,2017.0,Kia Sorento DATH 2017 car,28299.65816,diesel,2.2,0.28,0.58,0.67,0.36,0.5,0.7
4904446,domestic assembly,used car,suv,40000,copper,colorful,5,7,,automatic,4wd - four-wheel drive (4wd),9.0,toyota,fortuner,2021.0,Toyota Fortuner 2.8V 4x4 AT Legender 2021,40485.92011,diesel,2.8,0.2,0.83,0.67,0.36,0.75,1.0
4904461,imported,used car,suv,10000,black,black,5,7,,automatic,rfd - rear-wheel drive,6.0,ford,everest,2021.0,Ford Everest Titanium 2.0L 4x2 AT 2021,40485.92011,diesel,2.0,0.05,0.5,0.67,0.36,0.38,1.0
4904477,domestic assembly,used car,suv,15000,black,brown,5,7,,automatic,awd - 4-wheel drive (awd),9.0,hyundai,santafe,2020.0,Hyundai SantaFe Premium 2.4L HTRAC 2020,37044.6169,petrol,2.4,0.08,0.67,0.67,0.36,0.75,0.91
4904500,domestic assembly,used car,crossover,60000,white,black,5,5,53,automatic,fwd - front-wheel drive,8.0,peugeot,3008,2018.0,Peugeot 3008 1.6 AT 2018,32793.59529,petrol,1.6,0.3,0.33,0.67,0.21,0.62,0.81
4904506,imported,used car,sedan,78521,white,black,4,5,electronic fuel injection,automatic,fwd - front-wheel drive,7.0,hyundai,elantra,2014.0,Hyundai Elantra 1.8 AT 2014,16599.22725,petrol,1.8,0.4,0.42,0.33,0.21,0.5,0.41
4904512,imported,used car,sedan,123456,silver,colorful,4,5, electronic fuel injection,automatic,fwd - front-wheel drive,6.0,daewoo,lacetti,2010.0,Daewoo Lacetti CDX 1.6 AT 2010,8906.902427,petrol,1.6,0.62,0.33,0.33,0.21,0.38,0.22
4904517,imported,used car,4x4,80000,red,black,4,5, fun nl electronics,automatic,4wd - four-wheel drive (4wd),7.0,mitsubishi,triton,2019.0,Mitsubishi Triton 4x4 AT Mivec Premium 2019,26315.84807,diesel,2.4,0.4,0.67,0.33,0.21,0.5,0.65
4904520,domestic assembly,used car,sedan,80000,white,white,4,5,a95,automatic,fwd - front-wheel drive,6.0,kia,cerato,2016.0,Kia Cerato 1.6 AT 2016,17611.37525,petrol,1.6,0.4,0.33,0.33,0.21,0.38,0.43
4904522,imported,used car,van/minivan,125346,white,grey,5,2,l,automatic,fwd - front-wheel drive,6.0,kia,morning,2012.0,Kia Morning Van 1.0 AT 2012,0.008097184,petrol,1.0,0.63,0.08,0.67,0.0,0.38,0.0
4904530,domestic assembly,used car,crossover,180000,yellow,sand,5,8,,manual,rfd - rear-wheel drive,10.0,toyota,innova,2007.0,Toyota Innova G 2007 car,10121.48003,petrol,2.0,0.91,0.5,0.67,0.43,0.88,0.25
4904541,imported,used car,suv,15000,white,black,5,5,,automatic,fwd - front-wheel drive,6.0,toyota,raize,2021.0,Toyota Raize G 1.0 CVT 2021,22348.2279,petrol,1.0,0.08,0.08,0.67,0.21,0.38,0.55
4904551,imported,used car,suv,38000,white,black,5,7,electronic fuel injection,automatic,fwd - front-wheel drive,7.0,mitsubishi,xpander,2020.0,Mitsubishi Xpander 1.5 AT 2020,22226.77014,petrol,1.5,0.19,0.29,0.67,0.36,0.5,0.55
4904559,domestic assembly,used car,sedan,0,black,colorful,4,5,,manual,fwd - front-wheel drive,7.0,chevrolet,cruze,2010.0,Chevrolet Cruze LS 1.6 MT 2010,7692.32482,petrol,1.6,0.0,0.33,0.33,0.21,0.5,0.19
4904582,domestic assembly,used car,crossover,60000,black,cream,5,5,,automatic,fwd - front-wheel drive,7.0,hyundai,tucson,2018.0,Hyundai Tucson 2.0 AT CRDi 2018,30566.86968,diesel,2.0,0.3,0.5,0.67,0.21,0.5,0.75
4904628,imported,new car,crossover,0,red,black,5,5,electronic fuel injection,automatic,fwd - front-wheel drive,5.0,hyundai,creta,2023.0,Hyundai Creta Special 1.5 AT 2023,26923.13687,petrol,1.5,0.0,0.29,0.67,0.21,0.25,0.66
4904650,imported,new car,crossover,0,white,black,5,5,electronic fuel injection,automatic,fwd - front-wheel drive,5.0,hyundai,creta,2023.0,Hyundai Creta Special 1.5 AT 2023,26923.13687,petrol,1.5,0.0,0.29,0.67,0.21,0.25,0.66
4904665,domestic assembly,used car,sedan,20000,red,grey,4,5,,automatic,fwd - front-wheel drive,6.0,mazda,3,2021.0,Mazda 3 1.5L Luxury 2021,25910.98887,petrol,1.5,0.1,0.29,0.33,0.21,0.38,0.64
4904707,domestic assembly,used car,sedan,76000,silver,yellow,4,5,,automatic,fwd - front-wheel drive,6.0,toyota,vios,2018.0,Toyota Vios 1.5E CVT 2018,17408.94565,petrol,1.5,0.38,0.29,0.33,0.21,0.38,0.43
4904731,domestic assembly,used car,suv,110000,take note,colorful,5,5, electronic fuel injection,automatic,fwd - front-wheel drive,6.0,ford,ecosport,2014.0,Ford EcoSport Titanium 1.5L AT 2014,13157.92403,petrol,1.5,0.55,0.29,0.67,0.21,0.38,0.32
4904734,imported,used car,suv,18000,take note,black,5,7,efi,automatic,rfd - rear-wheel drive,7.0,ford,everest,2022.0,Ford Everest Titanium 2.0L 4x2 AT 2022,40485.92011,diesel,2.0,0.09,0.5,0.67,0.36,0.5,1.0
4904748,domestic assembly,used car,suv,43000,white,gray,5,7,,automatic,awd - 4-wheel drive (awd),6.0,kia,sorento,2021.0,Kia Sorento Signature 2.2 AT AWD 2021,40485.92011,diesel,2.2,0.22,0.58,0.67,0.36,0.38,1.0
4904753,domestic assembly,used car,sedan,50000,black,cream,4,5,,automatic,fwd - front-wheel drive,8.0,chevrolet,cruze,2016.0,Chevrolet Cruze LTZ 1.8 AT 2016,15749.02292,petrol,1.8,0.25,0.42,0.33,0.21,0.62,0.39
4904757,domestic assembly,new car,suv,0,white,brown,5,7,,automatic,awd - 4-wheel drive (awd),7.0,hyundai,santafe,2022.0,Hyundai SantaFe Premium 2.2L HTRAC 2022,40485.92011,diesel,2.2,0.0,0.58,0.67,0.36,0.5,1.0
4904758,imported,new car,suv,0,orange,black,5,7,common rail,automatic,rfd - rear-wheel drive,7.0,ford,everest,2023.0,Ford Everest Titanium 2.0L 4x2 AT 2023,40485.92011,diesel,2.0,0.0,0.5,0.67,0.36,0.5,1.0
4904769,domestic assembly,new car,suv,0,red,brown,5,7,,automatic,awd - 4-wheel drive (awd),7.0,hyundai,santafe,2022.0,Hyundai SantaFe Premium 2.2L HTRAC 2022,40485.92011,diesel,2.2,0.0,0.58,0.67,0.36,0.5,1.0
4904784,domestic assembly,used car,suv,42000,white,black,5,5,,automatic,fwd - front-wheel drive,9.0,mazda,cx5,2018.0,Mazda CX5 2.5 AT 2WD 2018,29554.72168,petrol,2.5,0.21,0.71,0.67,0.21,0.75,0.73
4904785,imported,used car,hatchback,110000,green,cream,5,5,,automatic,fwd - front-wheel drive,6.0,toyota,yaris,2009.0,Toyota Yaris 1.3 AT 2009,11740.91683,petrol,1.3,0.55,0.21,0.67,0.21,0.38,0.29
4904786,imported,used car,4x4,28000,white,black,4,5,,automatic,rfd - rear-wheel drive,7.0,ford,ranger,2020.0,Ford Ranger XLS 2.2L 4x2 AT 2020,23441.34775,diesel,2.2,0.14,0.58,0.33,0.21,0.5,0.58
4904794,domestic assembly,used car,suv,43000,black,black,5,5,,automatic,fwd - front-wheel drive,6.0,ford,ecosport,2019.0,Ford EcoSport Ambiente 1.5L AT 2019,19230.81205,petrol,1.5,0.22,0.29,0.67,0.21,0.38,0.47
4904796,domestic assembly,new car,suv,0,black,brown,5,7,,automatic,awd - 4-wheel drive (awd),7.0,hyundai,santafe,2022.0,Hyundai SantaFe Premium 2.2L HTRAC 2022,40485.92011,diesel,2.2,0.0,0.58,0.67,0.36,0.5,1.0
4904809,imported,used car,crossover,17136,red,brown,5,5,electronic fuel injection,automatic,4wd - four-wheel drive (4wd),8.0,hyundai,tucson,2011.0,Hyundai Tucson 2.0 AT 4WD 2011,17408.94565,petrol,2.0,0.09,0.5,0.67,0.21,0.62,0.43
4904817,domestic assembly,new car,suv,0,white,brown,5,7,,automatic,awd - 4-wheel drive (awd),7.0,hyundai,santafe,2022.0,Hyundai SantaFe Premium 2.2L HTRAC 2022,40485.92011,diesel,2.2,0.0,0.58,0.67,0.36,0.5,1.0
4904824,domestic assembly,used car,suv,79000,green,black,5,5,,automatic,fwd - front-wheel drive,9.0,honda,crv,2013.0,Honda CRV 2.4 AT 2013,20647.81925,petrol,2.4,0.4,0.67,0.67,0.21,0.75,0.51
4904826,imported,new car,crossover,0,white,black,5,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,hyundai,creta,2023.0,Hyundai Creta Standard 1.5 AT 2023,24898.84087,petrol,1.5,0.0,0.29,0.67,0.21,0.38,0.61
4904834,domestic assembly,new car,van/minivan,0,black,black,4,16,common rail,manual,rfd - rear-wheel drive,8.0,ford,transit,2023.0,Ford Transit Standard 2023,33603.31369,diesel,2.2,0.0,0.58,0.33,1.0,0.62,0.83
4904839,domestic assembly,used car,sedan,139000,black,cream,4,5,,manual,fwd - front-wheel drive,8.0,toyota,corolla altis,2009.0,Toyota Corolla altis 1.8G MT 2009,11740.91683,petrol,1.8,0.7,0.42,0.33,0.21,0.62,0.29
4904841,domestic assembly,used car,hatchback,53000,red,black,5,5,ativ,automatic,fwd - front-wheel drive,6.0,mazda,3,2018.0,Mazda 3 1.5 AT 2018,20971.70662,petrol,1.5,0.27,0.29,0.67,0.21,0.38,0.52
4904845,imported,used car,suv,39000,white,black,5,7,,automatic,rfd - rear-wheel drive,6.0,mitsubishi,pajero sport,2021.0,Mitsubishi Pajero Sport 2.4D 4x2 AT 2021,37166.07466,diesel,2.4,0.2,0.67,0.67,0.36,0.38,0.92
4904853,imported,new car,crossover,0,red,black,5,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,hyundai,creta,2023.0,Hyundai Creta Standard 1.5 AT 2023,24898.84087,petrol,1.5,0.0,0.29,0.67,0.21,0.38,0.61
4904855,domestic assembly,used car,suv,26000,black,black,5,7,electronic fuel injection,automatic,fwd - front-wheel drive,7.0,mitsubishi,outlander,2020.0,Mitsubishi Outlander 2.0 CVT Premium 2020,30971.72889,petrol,2.0,0.13,0.5,0.67,0.36,0.5,0.76
4904861,domestic assembly,new car,4x4,0,take note,black,4,5,common rail,automatic,rfd - rear-wheel drive,7.0,ford,ranger,2023.0,Ford Ranger XLS 2.0L 4x2 AT 2023,26234.87623,diesel,2.2,0.0,0.58,0.33,0.21,0.5,0.65
4904885,imported,used car,suv,100000,brown,black,5,5,gasoline,automatic,fwd - front-wheel drive,9.0,mercedes benz,gla class,2014.0,Mercedes Benz GLA class GLA 200 2014,23886.69287,petrol,1.6,0.5,0.33,0.67,0.21,0.75,0.59
4904891,domestic assembly,used car,hatchback,29000,red,red,5,5,,automatic,fwd - front-wheel drive,6.0,mazda,3,2020.0,Mazda 3 2.0L Sport Signature Premium 2020,27530.42567,petrol,2.0,0.15,0.5,0.67,0.21,0.38,0.68
4904906,domestic assembly,used car,hatchback,17000,white,black,5,5,,automatic,fwd - front-wheel drive,5.0,vinfast,fadil,2020.0,VinFast Fadil 1.4 AT Plus 2020 car,14089.1002,petrol,1.4,0.09,0.25,0.67,0.21,0.25,0.35
4904919,imported,used car,van/minivan,90000,white,cream,5,2,,automatic,fwd - front-wheel drive,5.0,kia,morning,2013.0,Kia Morning Van 1.0 AT 2013,8704.472827,petrol,1.0,0.45,0.08,0.67,0.0,0.25,0.21
4904920,imported,new car,crossover,0,black,black,5,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,hyundai,creta,2022.0,Hyundai Creta Standard 1.5 AT 2022,23481.83367,petrol,1.5,0.0,0.29,0.67,0.21,0.38,0.58
4904925,domestic assembly,used car,crossover,40000,white,black,5,5,,automatic,fwd - front-wheel drive,6.0,hyundai,kona,2020.0,Hyundai Kona 2.0 AT 2020 car,21659.96726,petrol,2.0,0.2,0.5,0.67,0.21,0.38,0.53
4904931,domestic assembly,new car,sedan,0,white,gray,4,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,hyundai,accent,2023.0,Hyundai Accent 1.4 AT Special 2023,20931.2207,petrol,1.4,0.0,0.25,0.33,0.21,0.38,0.52
4904946,domestic assembly,new car,sedan,0,white,gray,4,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,hyundai,accent,2023.0,Hyundai Accent 1.4 AT 2023,19271.29797,petrol,1.4,0.0,0.25,0.33,0.21,0.38,0.48
4904952,domestic assembly,used car,van/minivan,0,green,green,5,8,7,automatic,fwd - front-wheel drive,7.0,kia,carnival,2021.0,Kia Carnival Premium 2.2D 2021,40485.92011,diesel,2.2,0.0,0.58,0.67,0.43,0.5,1.0
4904969,domestic assembly,new car,sedan,0,black,gray,4,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,hyundai,accent,2022.0,Hyundai Accent 1.4 AT Special 2022,19514.21349,petrol,1.4,0.0,0.25,0.33,0.21,0.38,0.48
4904971,imported,used car,sedan,79000,brown,cream,4,5,,automatic,fwd - front-wheel drive,6.0,lexus,es,2013.0,Lexus ES 300h 2013,40485.92011,hybrid,2.5,0.4,0.71,0.33,0.21,0.38,1.0
4905000,domestic assembly,used car,4x4,6500,red,black,4,5,electronic fuel injection,automatic,rfd - rear-wheel drive,8.0,ford,ranger,2022.0,Ford Ranger XLS 2.2L 4x2 AT 2022,25708.55927,diesel,2.2,0.03,0.58,0.33,0.21,0.62,0.63
4905019,domestic assembly,used car,sedan,72000,silver,black,4,5,,automatic,fwd - front-wheel drive,7.0,ford,mondeo,2010.0,Ford Mondeo 2.3 AT 2010,15587.07924,petrol,2.3,0.36,0.62,0.33,0.21,0.5,0.38
4905023,domestic assembly,used car,suv,39000,white,brown,5,7,gasoline,automatic,awd - 4-wheel drive (awd),10.0,hyundai,santafe,2021.0,Hyundai SantaFe Premium 2.4L HTRAC 2021,40445.43419,petrol,2.4,0.2,0.67,0.67,0.36,0.88,1.0
4905024,imported,used car,sedan,120000,red,-,4,5,,automatic,fwd - front-wheel drive,7.0,mazda,3,2009.0,Mazda 3S 2.0 AT 2009,11336.05763,petrol,2.0,0.61,0.5,0.33,0.21,0.5,0.28
4905038,domestic assembly,used car,suv,88000,white,brown,5,8,oil,automatic,rfd - rear-wheel drive,7.0,ford,everest,2013.0,Ford Everest 2.5L 4x2 AT 2013,20850.24886,diesel,2.5,0.44,0.71,0.67,0.43,0.5,0.51
4905039,domestic assembly,used car,hatchback,82000,silver,silver,5,5,,manual,fwd - front-wheel drive,5.0,kia,morning,2018.0,Kia Morning EX 2018 car,9109.332027,petrol,1.25,0.41,0.19,0.67,0.21,0.25,0.22
4905044,imported,used car,hatchback,38561,white,black,5,5,,automatic,fwd - front-wheel drive,4.0,toyota,wigo,2019.0,Toyota Wigo 1.2G AT 2019,12955.49443,petrol,1.2,0.19,0.17,0.67,0.21,0.12,0.32
4905062,imported,used car,4x4,90000,white,cream,4,5,electronic oil injection,automatic,rfd - rear-wheel drive,7.0,nissan,navara,2016.0,Nissan Navara EL 2.5AT 2WD 2016,17327.97381,diesel,2.5,0.45,0.71,0.33,0.21,0.5,0.43
4905078,domestic assembly,used car,sedan,0,black,brown,4,5, electronic fuel injection,automatic,fwd - front-wheel drive,9.0,toyota,camry,2018.0,Toyota Camry 2.5Q 2018,30364.44008,petrol,2.5,0.0,0.71,0.33,0.21,0.75,0.75
4905081,domestic assembly,used car,crossover,8000,grey,black,5,5,spray,automatic,fwd - front-wheel drive,8.0,peugeot,2008,2022.0,Peugeot 2008 GT Line 1.2 AT 2022,32996.02489,petrol,1.2,0.04,0.17,0.67,0.21,0.62,0.81
4905086,domestic assembly,used car,sedan,29023,green,black,4,5,,automatic,fwd - front-wheel drive,5.0,honda,city,2021.0,Honda City RS 1.5 AT 2021 car,22064.82646,petrol,1.5,0.15,0.29,0.33,0.21,0.25,0.54
4905087,domestic assembly,used car,suv,31000,white,cream,5,7,2.0l,automatic,fwd - front-wheel drive,7.0,kia,rondo,2018.0,Kia Rondo GAT 2018 car,20445.38965,petrol,2.0,0.16,0.5,0.67,0.36,0.5,0.5
4905103,domestic assembly,used car,sedan,152386,black,black,4,5,cgi,automatic,rfd - rear-wheel drive,7.0,mercedes benz,c class,2010.0,Mercedes Benz C class C200 CGI 2010,12550.63523,petrol,1.8,0.77,0.42,0.33,0.21,0.5,0.31
4905109,imported,new car,suv,0,black,brown,5,7,,automatic,4wd - four-wheel drive (4wd),8.0,ford,everest,2022.0,Ford Everest Titanium Plus 2.0L 4x4 AT 2022,40485.92011,diesel,2.0,0.0,0.5,0.67,0.36,0.62,1.0
4905121,imported,used car,4x4,142562,black,black,4,5,turbo,automatic,4wd - four-wheel drive (4wd),6.0,mitsubishi,triton,2009.0,Mitsubishi Triton GLS 4x4 AT 2009,11538.48723,diesel,2.5,0.72,0.71,0.33,0.21,0.38,0.28
4905155,domestic assembly,new car,suv,0,black,cream,5,5,direct fuel injection,automatic,fwd - front-wheel drive,7.0,ford,territory,2023.0,Ford Territory Trend 1.5 AT 2023 car,31174.15849,petrol,1.5,0.0,0.29,0.67,0.21,0.5,0.77
4905170,domestic assembly,new car,suv,0,white,cream,5,5,direct fuel injection,automatic,fwd - front-wheel drive,7.0,ford,territory,2023.0,Ford Territory Trend 1.5 AT 2023 car,31174.15849,petrol,1.5,0.0,0.29,0.67,0.21,0.5,0.77
4905206,imported,used car,4x4,49000,orange,black,4,5,,automatic,4wd - four-wheel drive (4wd),6.0,mitsubishi,triton,2019.0,Mitsubishi Triton 4x4 AT Mivec 2019,27327.99607,diesel,2.4,0.25,0.67,0.33,0.21,0.38,0.67
4905221,domestic assembly,used car,hatchback,0,red,gray,5,5,electronic fuel injection,automatic,fwd - front-wheel drive,5.0,kia,morning,2017.0,Kia Morning Si AT 2017 car,13036.46627,petrol,1.25,0.0,0.19,0.67,0.21,0.25,0.32
4905227,domestic assembly,used car,hatchback,100000,white,black,5,5,turbo,automatic,fwd - front-wheel drive,5.0,vinfast,fadil,2021.0,VinFast Fadil 1.4 AT 2021 car,13967.64244,petrol,1.4,0.5,0.25,0.67,0.21,0.25,0.34
4905235,domestic assembly,used car,sedan,32000,white,black,4,5,,automatic,rfd - rear-wheel drive,7.0,vinfast,lux a 2.0,2020.0,VinFast Lux A 2.0 2.0 AT 2020 car,25708.55927,petrol,2.0,0.16,0.5,0.33,0.21,0.5,0.63
4905236,domestic assembly,used car,crossover,90000,copper,cream,5,8,,manual,rfd - rear-wheel drive,8.0,toyota,innova,2018.0,Toyota Innova 2.0E 2018 car,20728.79109,petrol,2.0,0.45,0.5,0.67,0.43,0.62,0.51
4905252,domestic assembly,used car,hatchback,38000,silver,colorful,5,5,electronic fuel injection,automatic,fwd - front-wheel drive,5.0,kia,morning,2019.0,Kia Morning Luxury 2019 car,14089.1002,petrol,1.25,0.19,0.19,0.67,0.21,0.25,0.35
4905255,domestic assembly,used car,crossover,61000,white,black,5,8,direct fuel injection,manual,rfd - rear-wheel drive,7.0,toyota,innova,2020.0,Toyota Innova E 2.0 MT 2020,26153.90439,petrol,2.0,0.31,0.5,0.67,0.43,0.5,0.65
4905273,domestic assembly,used car,suv,92000,brown,black,4,5,,automatic,awd - 4-wheel drive (awd),9.0,mazda,cx5,2018.0,Mazda CX5 2.5 AT AWD 2018,28745.00328,petrol,2.5,0.46,0.71,0.33,0.21,0.75,0.71
4905285,domestic assembly,used car,sedan,90000,black,black,4,5, tubo,automatic,rfd - rear-wheel drive,10.0,mercedes benz,c class,2009.0,Mercedes Benz C class C230 Avantgarde 2009,13562.78324,petrol,2.5,0.45,0.71,0.33,0.21,0.88,0.33
4905286,domestic assembly,new car,4x4,0,white,black,4,5,,automatic,rfd - rear-wheel drive,6.0,ford,ranger,2023.0,Ford Ranger XLS 2.0L 4x2 AT 2023,25991.96071,diesel,2.2,0.0,0.58,0.33,0.21,0.38,0.64
4905290,imported,new car,crossover,0,white,black,5,5,naturally aspirated,automatic,fwd - front-wheel drive,5.0,mg,zs,2023.0,MG ZS Standard 1.5 AT 2WD 2023,21255.10806,petrol,1.5,0.0,0.29,0.67,0.21,0.25,0.52
4905294,domestic assembly,used car,crossover,68000,white,brown,5,5,turbo,automatic,fwd - front-wheel drive,7.0,peugeot,3008,2018.0,Peugeot 3008 1.6 AT 2018,28137.71448,petrol,1.6,0.34,0.33,0.67,0.21,0.5,0.69
4905313,imported,used car,4x4,26000,silver,black,4,5,,automatic,rfd - rear-wheel drive,6.0,mitsubishi,triton,2021.0,Mitsubishi Triton 4x2 AT Mivec 2021,23481.83367,diesel,2.4,0.13,0.67,0.33,0.21,0.38,0.58
